datetime,Air_Temperature_celsius,Shortwave_Radiation_Downwelling_wattPerMeterSquared,Longwave_Radiation_Downwelling_wattPerMeterSquared,Relative_Humidity_percent,Ten_Meter_Elevation_Wind_Speed_meterPerSecond,Precipitation_millimeterPerDay,Surface_Level_Barometric_Pressure_pascal
2016-01-19 18:00,-12.75229127131331,0.0,214.86294558266567,91.63344751982173,3.5913362503350785,0.01290238680062739,95034.21547961632
2016-01-19 19:00,-13.04631975824071,0.0,214.8634757202307,92.110110806159,3.518960333423412,0.0,95003.20681824419
2016-01-19 20:00,-13.340228905136723,0.0,214.8641193973213,92.44436347029205,3.4918516915829327,0.0,94972.20161941567
2016-01-19 21:00,-13.634394491668097,0.0,201.87567622437336,92.6178595920801,3.510885118780106,0.0,94941.21185780932
2016-01-19 22:00,-13.94370193994694,0.0,201.876321226271,92.81767560719356,3.4795947052915865,4.980700787006896E-5,94890.22799796678
2016-01-19 23:00,-14.252933408763829,0.0,201.8768534047547,92.93063666554718,3.4566380233629825,4.980700787006896E-5,94839.23174666877
2016-01-20 00:00,-14.56245125068931,0.0,198.58827993526438,92.94972023931847,3.442814287796799,4.132537971828186E-5,94788.24596778977
2016-01-20 01:00,-14.760710884183293,0.0,198.58864773028438,93.01751758735821,3.3332205436564357,8.997744247832023E-4,94699.74737308778
2016-01-20 02:00,-14.959082302729163,0.0,198.58902028744808,93.03977329256044,3.2327124225173876,8.855438511060398E-4,94611.24921048753
2016-01-20 03:00,-15.157087644923164,0.0,192.02140007018002,93.01010051544341,3.140963170919099,8.855438511060398E-4,94522.74783383403
2016-01-20 04:00,-15.154636143594786,0.0,192.0214392056898,91.82029595495719,2.713955832881935,0.0,94521.66027942742
2016-01-20 05:00,-15.15207575746731,0.0,192.02144421847237,90.60000196217672,2.3477480253226757,0.0,94520.56258258624
2016-01-20 06:00,-15.149110839784361,0.0,189.88268302027407,89.34071113229261,2.1475393326077947,0.0,94519.47554249092
2016-01-20 07:00,-15.539838552594933,0.0,189.88283336794626,89.66449022192056,1.7513134074110648,0.008145069928317256,94596.84288120468
2016-01-20 08:00,-15.930209212062246,0.0,189.8830371375588,89.86991633342417,1.6929848191814627,0.008145069928317256,94674.22066025554
2016-01-20 09:00,-16.320706802346077,71.79918036707922,194.89145005478377,89.93791773297198,1.898409301342065,0.008204235085181545,94751.59527237344
2016-01-20 10:00,-15.146581246464281,189.3241564847514,194.88979597974955,89.97490267766771,1.5820533644936765,0.004873455883932627,94760.02155310372
2016-01-20 11:00,-13.97216455533043,277.8000445278333,194.8877043962118,89.27706224420595,1.5046216814614657,0.004812099424962253,94768.43441246667
2016-01-20 12:00,-12.798007060862403,336.9725118767151,199.48553826543554,88.00572386917393,1.7285770157879459,0.004890986300781306,94776.87128864363
2016-01-20 13:00,-12.351021175425949,352.3488518865995,199.48528379510753,89.3613909800536,2.016281725993307,0.3072912097276646,94824.35744477055
2016-01-20 14:00,-11.904342752590548,332.0315680700089,199.48446026653826,90.4626575583779,2.351421835182901,0.004290569523714065,94871.84909605271
2016-01-20 15:00,-11.457702892375599,255.6518729617683,199.23752404345498,91.33747473121777,2.719357859162234,0.004290569523714065,94919.33486948932
2016-01-20 16:00,-12.72983203597754,159.7195526879269,199.23957652728848,93.07029585615814,3.0175755493610708,1.7968677269895484E-4,95009.70912698873
2016-01-20 17:00,-14.00229495928911,36.89685311830902,199.242087752341,94.1659753498008,3.355782042724087,1.7968677269895484E-4,95100.07515450148
2016-01-20 18:00,-15.274590956940251,0.0,196.56368486068143,94.42569003124322,3.719177073692763,1.7092156427461554E-4,95190.47437293733
2016-01-20 19:00,-15.602044391770502,0.0,196.56424912097376,93.58642210586602,3.5419021266353896,0.0029911273748057725,95286.36410947978
2016-01-20 20:00,-15.9295640669422,0.0,196.56486436842616,92.57452367978127,3.383209593523983,0.0029911273748057725,95382.28114305815
2016-01-20 21:00,-16.257183854543452,0.0,205.8726075062851,91.3645600040941,3.2461463800539594,0.0029911273748057725,95478.17365467724
2016-01-20 22:00,-16.16820406321839,0.0,205.87250012532104,91.2168040907781,3.0583480525829136,0.0,95595.37880552608
2016-01-20 23:00,-16.079198706702172,0.0,205.8724122225979,90.97598085579236,2.896553755370136,0.0,95712.58791747583
2016-01-21 00:00,-15.990337503491137,0.0,251.0243262820207,90.65265751149475,2.7673731027814013,0.0,95829.81488524354
2016-01-21 01:00,-15.353813402748502,0.0,251.0233638635678,90.46181713784253,2.541423764031573,0.010018633229019774,95795.27576849597
2016-01-21 02:00,-14.717407496258371,0.0,251.02231880581354,90.01842735134983,2.3556286377410403,0.010018633229019774,95760.75517999518
2016-01-21 03:00,-14.080811784335825,0.0,266.57781356745545,89.36040652715883,2.2225873663409317,0.01009313750062666,95726.23580272606
2016-01-21 04:00,-13.694242675966615,0.0,266.57709502087613,89.27838010817952,2.0310065456703903,0.03677004934010319,95801.60180904213
2016-01-21 05:00,-13.307735009989797,0.0,266.57632684774893,89.10940444384471,1.9566525566420199,0.03682702319486143,95876.97420780173
2016-01-21 06:00,-12.921336801701539,0.0,261.72141439241636,88.86285034292175,1.9767236807804356,0.03679634496537622,95952.35506799529
2016-01-21 07:00,-12.685542633716036,0.0,261.72110965104,88.86600741783037,2.001477814303957,0.45916138725178035,96003.92245139438
2016-01-21 08:00,-12.450162020294673,0.0,261.72062881777225,88.82833584140583,2.0455908735076402,0.07259995273662166,96055.49957620562
2016-01-21 09:00,-12.214380527487998,43.94791415251779,267.2067775685157,88.754499893832,2.1112310637268212,0.3295416913128497,96107.07265312319
2016-01-21 10:00,-11.391844345939308,111.72524027699292,267.2048140973786,88.63377920338327,1.621750097939009,0.46309303008385966,96137.05519460382
2016-01-21 11:00,-10.569186926663033,162.66514939524447,267.2029918792937,88.20437188642032,1.1499062675653176,0.46307988227122293,96167.034689602
2016-01-21 12:00,-9.746416612361552,187.77383524415953,266.2043096682274,87.50996860571131,0.7695810001434508,2.1545693518472224,96197.0146189931
2016-01-21 13:00,-9.164421059415806,196.55266186633173,266.2036268556267,87.62537818801677,0.7586562540004871,0.40269230537871825,96201.2555622559
2016-01-21 14:00,-8.582514734000304,185.58260931088668,266.2023905244106,87.55516642535122,0.7905804014341239,0.45405532679762234,96205.48695788605
2016-01-21 15:00,-8.000386020065479,153.76701245318495,262.73874644629666,87.31738194869925,0.864996699551813,0.005454125162020327,96209.72365747008
2016-01-21 16:00,-8.58774761355746,97.44865555738622,262.739842491211,88.72548365385501,1.055838034938404,0.0,96242.6771800954
2016-01-21 17:00,-9.17498023531436,25.09812945869122,262.74087157967233,90.0757250640107,1.280919079058507,0.0,96275.61883144955
2016-01-21 18:00,-9.762460595948275,0.0,246.128578983552,91.35708127405528,1.5288128725193837,0.0,96308.57235436152
2016-01-21 19:00,-10.119759601268985,0.0,246.12869771488823,91.5794318192205,1.7045172381928155,0.0,96332.96371762331
2016-01-21 20:00,-10.476973711535889,0.0,246.12899887570546,91.6553626639215,2.034895246369673,0.0,96357.35804386956
2016-01-21 21:00,-10.834422527445046,0.0,224.7678052963642,91.55994803742978,2.431873570099099,0.0,96381.7363465413
2016-01-21 22:00,-11.253390789370076,0.0,224.76819686629622,91.43655664653653,2.128872711744525,0.0,96323.8224386478
2016-01-21 23:00,-11.67253331710152,0.0,224.76843067679877,91.12796287151286,2.1746061451412757,0.0,96265.8964221627
2016-01-22 00:00,-12.091567783562416,0.0,222.58880097820978,90.60125458714849,2.6857036253082756,0.0,96208.01727619773
2016-01-22 01:00,-12.28795789978736,0.0,222.58890635406115,91.26437324158674,2.7243334411372806,0.0,96189.30018017437
2016-01-22 02:00,-12.48435356587876,0.0,222.58899142814295,91.9063187520739,2.8215728282759027,0.0,96170.59561338618
2016-01-22 03:00,-12.68068796860572,0.0,216.6233971985718,92.52276555676953,2.978250724397956,0.0,96151.87851865175
2016-01-22 04:00,-12.757639373259016,0.0,216.62356673804024,92.27922493132093,3.188363416278352,0.003069885350500939,96139.83886166936
2016-01-22 05:00,-12.835393825684125,0.0,216.62355896822743,92.00052181991616,3.46843468957703,0.003069885350500939,96127.78433018531
2016-01-22 06:00,-12.912456335083093,0.0,214.3730421861478,91.6720918370367,3.778640812814231,0.003058954619995292,96115.75854400192
2016-01-22 07:00,-12.861044234225915,0.0,214.37339812951762,92.27366534001365,3.984126412452119,2.1139620317524093E-4,96017.2347563436
2016-01-22 08:00,-12.809899135653135,0.0,214.37376481456437,92.79164129092945,4.196603825489311,2.1139620317524093E-4,95918.72546507967
2016-01-22 09:00,-12.758622021870103,73.73241926913673,213.45631968663093,93.22927216954021,4.415630769859502,2.1139620317524093E-4,95820.2076502228
2016-01-22 10:00,-11.423570246987012,187.8793250789522,213.454530123244,93.57110436478074,4.922991249004743,0.0,95779.42242146097
2016-01-22 11:00,-10.088427454294203,273.9413385919827,213.45273207393237,92.9101125805298,5.440695307000746,0.007478407080913515,95738.61318433496
2016-01-22 12:00,-8.753059301218146,330.3857661035662,218.09173664272598,91.4860528479168,5.965571741219255,0.0,95697.82935299371
2016-01-22 13:00,-7.839367386836452,345.4934877222647,218.09087057711568,91.86978865807713,6.309891927237581,0.0541755190020269,95584.8258808539
2016-01-22 14:00,-6.925383084007098,326.3395952178073,218.08988112544228,91.73845642073034,6.658463144987978,0.007505149559949341,95471.82288664731
2016-01-22 15:00,-6.01178566057734,210.58734006001131,256.30782187435193,91.19111003818017,7.01048392424793,0.0,95358.81384143907
2016-01-22 16:00,-5.9822387803184025,134.1959485831735,256.30810821165494,91.48127032307065,7.175193452263649,0.0,95273.50138854138
2016-01-22 17:00,-5.953123178390618,36.15224393632351,256.3081055978469,91.75160825214361,7.349325526364941,0.004613077633680196,95188.17924106526
2016-01-22 18:00,-5.923640533360069,0.0,247.58626160996374,91.99667010255038,7.531798611346153,0.0,95102.87149860767
2016-01-22 19:00,-6.217140028501271,0.0,247.586721532767,92.58980221718048,7.3023396257068125,0.0,94978.1108933499
2016-01-22 20:00,-6.5109464133540715,0.0,247.58725188516553,93.16495797962872,7.094421740473336,0.0,94853.35417586326
2016-01-22 21:00,-6.80455135595771,0.0,247.9659842240582,93.71702624133097,6.9106547572883334,0.0,94728.58223455583
2016-01-22 22:00,-6.947881060991265,0.0,247.96588532901876,93.63736514076705,6.753480203752238,0.0,94641.2169126994
2016-01-22 23:00,-7.0908719377269405,0.0,247.9658915591916,93.50631264438151,6.606006524671672,0.0,94553.83941808812
2016-01-23 00:00,-7.234109586588664,0.0,239.6604864905517,93.32349006829968,6.470087468742347,0.0,94466.4504863122
2016-01-23 01:00,-7.417784421703946,0.0,239.66049916573039,93.34272146030465,6.249998537548857,0.0,94359.04480324867
2016-01-23 02:00,-7.601540356480477,0.0,239.66055158511418,93.32921059797232,6.06130697401593,0.0,94251.6414346589
2016-01-23 03:00,-7.785314766941439,0.0,234.16232449890214,93.27688685744377,5.9072163190433855,0.0,94144.24125591744
2016-01-23 04:00,-7.844990618935441,0.0,234.16223519976086,92.92774667247576,5.65925861957746,0.0,94134.95172375331
2016-01-23 05:00,-7.905173979361687,0.0,234.16233914338846,92.54109084514215,5.473498448332796,0.0,94125.7197244406
2016-01-23 06:00,-7.965186368095794,0.0,219.3160415846134,92.106224051886,5.353759005435394,0.0,94116.43502846606
2016-01-23 07:00,-7.830515922745898,0.0,219.31618244380422,92.11696915087366,5.339588048332555,0.0,94085.20919444643
2016-01-23 08:00,-7.696265548577471,0.0,219.31635939503005,92.05048215313109,5.345479714331959,0.0,94053.98823915333
2016-01-23 09:00,-7.561688627428518,79.13242711772223,217.5890560572327,91.91102109933,5.37251861185747,0.0,94022.78960363261
2016-01-23 10:00,-5.972320918341785,198.47870211897578,217.5869628982487,91.50304349651294,5.187000476409973,0.0,94012.57773723037
2016-01-23 11:00,-4.3825559820399125,288.53890679088994,217.58474384681023,90.01255230135598,5.101215337826705,4.474896700872967E-4,94002.3729909846
2016-01-23 12:00,-2.7932740989523195,351.1860504357553,228.65198180360014,87.76288067919552,5.126810490382374,0.02079650537441917,93992.22416691185
2016-01-23 13:00,-1.8635621191180236,367.6325730326639,228.65029224522672,87.78163447211534,5.027116131882994,0.4011514676711351,94032.1217977278
2016-01-23 14:00,-0.933541602514967,347.9150497554497,228.64864056916727,87.36175566875602,4.9775142590456625,0.5021177316442674,94072.03320868273
2016-01-23 15:00,-0.004001525318110712,258.99659021934684,233.08746542970422,86.59301863501597,4.975940502497682,0.2551345932126939,94111.95957334111
2016-01-23 16:00,-0.9871371282484456,166.13799331151714,233.08862868171138,87.87009516507116,4.690588101200984,0.10147141496530496,94154.89721962504
2016-01-23 17:00,-1.9704126952299679,46.930281961860175,233.09001006137188,88.8929339038843,4.485877208275249,0.0190191101594782,94197.83856577192
2016-01-23 18:00,-2.9539127632605955,0.0,217.0066921721834,89.60107573363295,4.36717358803177,0.007148646190643329,94240.78098794832
2016-01-23 19:00,-4.0231634596793215,0.0,217.0081938944324,91.33182787535794,4.124807999022827,0.03343473285449344,94227.08895469214
2016-01-23 20:00,-5.092421066576909,0.0,217.0100615856162,92.77381490415289,3.955375207004798,0.29870172654554994,94213.3803763889
2016-01-23 21:00,-6.161825333171031,0.0,212.75581350300553,93.84837085428617,3.867584479384647,0.001864514512005625,94199.72515829696
2016-01-23 22:00,-6.965151600867941,0.0,212.7572051230652,94.91835834860272,3.7358974163575254,0.0,94261.67154787623
2016-01-23 23:00,-7.768277715316945,0.0,212.75864826736873,95.73408570450016,3.655809153213217,0.0,94323.64582113015
2016-01-24 00:00,-8.571513609704784,0.0,207.5161087917061,96.2451800431372,3.6266543599675134,0.0,94385.6195627426
2016-01-24 01:00,-9.076807394570466,0.0,207.51702924600755,96.21805220009082,3.3855766542396903,0.0,94512.00745887765
2016-01-24 02:00,-9.582196028443994,0.0,207.5180356337245,96.00325637987167,3.1693119466296333,0.0,94638.38367952617
2016-01-24 03:00,-10.08773386421092,0.0,228.5081638535425,95.57730092134327,2.981373968747727,0.0,94764.77497633296
2016-01-24 04:00,-10.159519166732341,0.0,228.50793015045687,95.3935236052882,2.6690730263773923,0.0,94653.8752468801
2016-01-24 05:00,-10.23152943577555,0.0,228.50790841646366,95.17903631743484,2.5522704294897465,0.0,94542.99885364868
2016-01-24 06:00,-10.30329368461009,0.0,234.90946331001336,94.92964409386909,2.6451591728818236,0.0,94432.11174151284
2016-01-24 07:00,-10.13890785789482,0.0,234.908961566281,95.22616772406627,2.290898725717126,0.0018128341556683937,94506.98109235743
2016-01-24 08:00,-9.974701417185296,0.0,234.90855871758825,95.45711839718845,2.075768912328265,0.01203199301074891,94581.8595646047
